gene_symbol,disease_id,onset_name,onset_id
PDZD7,OMIM:180100,Juvenile onset,HP:0003621
PDZD7,OMIM:618003,Childhood onset,HP:0011463
PDZD7,OMIM:618003,Infantile onset,HP:0003593
PDZD7,OMIM:618003,Pediatric onset,HP:0410280
PDZD8,OMIM:620021,Pediatric onset,HP:0410280
PDZD8,OMIM:620021,Infantile onset,HP:0003593
PEPD,OMIM:170100,Pediatric onset,HP:0410280
PEPD,OMIM:170100,Childhood onset,HP:0011463
PERP,OMIM:619208,Infantile onset,HP:0003593
PERP,OMIM:619208,Pediatric onset,HP:0410280
PET100,OMIM:619055,Pediatric onset,HP:0410280
PET100,OMIM:619055,Infantile onset,HP:0003593
PET117,OMIM:619063,Childhood onset,HP:0011463
PET117,OMIM:619063,Juvenile onset,HP:0003621
PET117,OMIM:619063,Pediatric onset,HP:0410280
PEX1,OMIM:180100,Childhood onset,HP:0011463
PEX1,OMIM:180100,Juvenile onset,HP:0003621
PEX1,OMIM:214100,Infantile onset,HP:0003593
PEX1,OMIM:214100,Neonatal onset,HP:0003623
PEX1,OMIM:214100,Pediatric onset,HP:0410280
PEX1,OMIM:234580,Pediatric onset,HP:0410280
PEX1,OMIM:234580,Infantile onset,HP:0003593
PEX10,OMIM:614870,Congenital onset,HP:0003577
PEX10,OMIM:614871,Pediatric onset,HP:0410280
PEX10,OMIM:614871,Juvenile onset,HP:0003621
PEX10,OMIM:614871,Childhood onset,HP:0011463
PEX11B,OMIM:614920,Juvenile onset,HP:0003621
PEX11B,OMIM:614920,Pediatric onset,HP:0410280
PEX12,OMIM:266510,Pediatric onset,HP:0410280
PEX12,OMIM:266510,Congenital onset,HP:0003577
PEX12,OMIM:266510,Infantile onset,HP:0003593
PEX12,OMIM:614859,Congenital onset,HP:0003577
PEX13,OMIM:614885,Childhood onset,HP:0011463
PEX13,OMIM:614885,Pediatric onset,HP:0410280
PEX14,OMIM:614887,Infantile onset,HP:0003593
PEX14,OMIM:614887,Pediatric onset,HP:0410280
PEX14,OMIM:614887,Congenital onset,HP:0003577
PEX16,OMIM:614877,Pediatric onset,HP:0410280
PEX16,OMIM:614877,Childhood onset,HP:0011463
PEX16,OMIM:614877,Infantile onset,HP:0003593
PEX19,OMIM:614886,Congenital onset,HP:0003577
PEX2,OMIM:180100,Juvenile onset,HP:0003621
PEX2,OMIM:180100,Childhood onset,HP:0011463
PEX2,OMIM:614866,Neonatal onset,HP:0003623
PEX2,OMIM:614866,Congenital onset,HP:0003577
PEX2,OMIM:614866,Childhood onset,HP:0011463
PEX2,OMIM:614867,Pediatric onset,HP:0410280
PEX2,OMIM:614867,Infantile onset,HP:0003593
PEX26,OMIM:614872,Congenital onset,HP:0003577
PEX3,OMIM:617370,Congenital onset,HP:0003577
PEX5,OMIM:131300,Pediatric onset,HP:0410280
PEX5,OMIM:131300,Juvenile onset,HP:0003621
PEX5,OMIM:616716,Congenital onset,HP:0003577
PEX6,OMIM:131300,Juvenile onset,HP:0003621
PEX6,OMIM:131300,Pediatric onset,HP:0410280
PEX6,OMIM:180100,Childhood onset,HP:0011463
PEX6,OMIM:180100,Pediatric onset,HP:0410280
PEX6,OMIM:180100,Juvenile onset,HP:0003621
PEX6,OMIM:614862,Neonatal onset,HP:0003623
PEX7,OMIM:131300,Juvenile onset,HP:0003621
PEX7,OMIM:131300,Pediatric onset,HP:0410280
PEX7,OMIM:180100,Juvenile onset,HP:0003621
PEX7,OMIM:180100,Pediatric onset,HP:0410280
PEX7,OMIM:180100,Childhood onset,HP:0011463
PEX7,OMIM:614879,Juvenile onset,HP:0003621
PEX7,OMIM:614879,Pediatric onset,HP:0410280
PFKM,OMIM:232800,Childhood onset,HP:0011463
PFKM,OMIM:232800,Juvenile onset,HP:0003621
PFKM,OMIM:232800,Pediatric onset,HP:0410280
PGAP1,OMIM:615802,Childhood onset,HP:0011463
PGAP1,OMIM:615802,Pediatric onset,HP:0410280
PGAP1,OMIM:615802,Infantile onset,HP:0003593
PGAP2,OMIM:614207,Congenital onset,HP:0003577
PGAP2,OMIM:614207,Infantile onset,HP:0003593
PGAP2,OMIM:614207,Pediatric onset,HP:0410280
PGAP3,OMIM:615716,Pediatric onset,HP:0410280
PGAP3,OMIM:615716,Infantile onset,HP:0003593
PGK1,OMIM:180100,Juvenile onset,HP:0003621
PGK1,OMIM:180100,Pediatric onset,HP:0410280
PGK1,OMIM:180100,Childhood onset,HP:0011463
PGK1,OMIM:300653,Pediatric onset,HP:0410280
PGK1,OMIM:300653,Juvenile onset,HP:0003621
PGM2L1,OMIM:620191,Pediatric onset,HP:0410280
PGM2L1,OMIM:620191,Infantile onset,HP:0003593
PHEX,OMIM:131300,Juvenile onset,HP:0003621
PHEX,OMIM:307800,Infantile onset,HP:0003593
PHEX,OMIM:307800,Pediatric onset,HP:0410280
PHGDH,OMIM:131300,Pediatric onset,HP:0410280
PHGDH,OMIM:131300,Juvenile onset,HP:0003621
PHGDH,OMIM:256520,Congenital onset,HP:0003577
PHIP,OMIM:617991,Infantile onset,HP:0003593
PHIP,OMIM:617991,Pediatric onset,HP:0410280
PHKA2,OMIM:306000,Childhood onset,HP:0011463
PHKA2,OMIM:306000,Juvenile onset,HP:0003621
PHKA2,OMIM:306000,Infantile onset,HP:0003593
PHKA2,OMIM:306000,Pediatric onset,HP:0410280
PHKB,OMIM:261750,Childhood onset,HP:0011463
PHKB,OMIM:261750,Pediatric onset,HP:0410280
PHKB,OMIM:261750,Infantile onset,HP:0003593
PHKG2,OMIM:613027,Pediatric onset,HP:0410280
PHKG2,OMIM:613027,Childhood onset,HP:0011463
PHKG2,OMIM:613027,Infantile onset,HP:0003593
PHKG2,OMIM:613027,Juvenile onset,HP:0003621
PHLDB1,OMIM:259770,Pediatric onset,HP:0410280
PHLDB1,OMIM:259770,Infantile onset,HP:0003593
PHLDB1,OMIM:259770,Congenital onset,HP:0003577
PHOX2A,OMIM:602078,Congenital onset,HP:0003577
PHOX2B,OMIM:209880,Congenital onset,HP:0003577
PHOX2B,OMIM:209880,Neonatal onset,HP:0003623
PHOX2B,OMIM:209880,Infantile onset,HP:0003593
PHOX2B,OMIM:209880,Pediatric onset,HP:0410280
PHYH,OMIM:180100,Pediatric onset,HP:0410280
PHYH,OMIM:180100,Childhood onset,HP:0011463
PHYH,OMIM:180100,Juvenile onset,HP:0003621
PI4K2A,OMIM:620732,Infantile onset,HP:0003593
PI4K2A,OMIM:620732,Pediatric onset,HP:0410280
PI4KA,OMIM:619621,Infantile onset,HP:0003593
PI4KA,OMIM:619621,Pediatric onset,HP:0410280
PI4KA,OMIM:619621,Juvenile onset,HP:0003621
PI4KA,OMIM:619708,Childhood onset,HP:0011463
PI4KA,OMIM:619708,Pediatric onset,HP:0410280
PI4KA,OMIM:619708,Infantile onset,HP:0003593
PI4KB,OMIM:620281,Congenital onset,HP:0003577
PIDD1,OMIM:619827,Juvenile onset,HP:0003621
PIDD1,OMIM:619827,Pediatric onset,HP:0410280
PIDD1,OMIM:619827,Infantile onset,HP:0003593
PIDD1,OMIM:619827,Childhood onset,HP:0011463
PIEZO2,OMIM:108145,Congenital onset,HP:0003577
PIEZO2,OMIM:143095,Congenital onset,HP:0003577
PIEZO2,OMIM:143095,Infantile onset,HP:0003593
PIEZO2,OMIM:143095,Pediatric onset,HP:0410280
PIEZO2,OMIM:248700,Congenital onset,HP:0003577
PIGA,OMIM:300868,Pediatric onset,HP:0410280
PIGA,OMIM:300868,Infantile onset,HP:0003593
PIGA,OMIM:300868,Congenital onset,HP:0003577
PIGA,OMIM:301072,Pediatric onset,HP:0410280
PIGA,OMIM:301072,Infantile onset,HP:0003593
PIGC,OMIM:617816,Pediatric onset,HP:0410280
PIGC,OMIM:617816,Infantile onset,HP:0003593
PIGF,OMIM:619356,Congenital onset,HP:0003577
PIGG,OMIM:616917,Infantile onset,HP:0003593
PIGG,OMIM:616917,Pediatric onset,HP:0410280
PIGH,OMIM:618010,Pediatric onset,HP:0410280
PIGH,OMIM:618010,Childhood onset,HP:0011463
PIGK,OMIM:618879,Pediatric onset,HP:0410280
PIGK,OMIM:618879,Infantile onset,HP:0003593
PIGL,OMIM:280000,Infantile onset,HP:0003593
PIGL,OMIM:280000,Pediatric onset,HP:0410280
PIGM,OMIM:610293,Infantile onset,HP:0003593
PIGM,OMIM:610293,Pediatric onset,HP:0410280
PIGM,OMIM:610293,Childhood onset,HP:0011463
PIGN,OMIM:614080,Congenital onset,HP:0003577
PIGO,OMIM:614749,Congenital onset,HP:0003577
PIGP,OMIM:617599,Neonatal onset,HP:0003623
PIGP,OMIM:617599,Pediatric onset,HP:0410280
PIGP,OMIM:617599,Infantile onset,HP:0003593
PIGS,OMIM:618143,Infantile onset,HP:0003593
PIGS,OMIM:618143,Pediatric onset,HP:0410280
PIGT,OMIM:615398,Congenital onset,HP:0003577
PIGT,OMIM:615398,Infantile onset,HP:0003593
PIGT,OMIM:615398,Pediatric onset,HP:0410280
PIGU,OMIM:618590,Neonatal onset,HP:0003623
PIGV,OMIM:131300,Pediatric onset,HP:0410280
PIGV,OMIM:131300,Juvenile onset,HP:0003621
PIGW,OMIM:616025,Infantile onset,HP:0003593
PIGW,OMIM:616025,Pediatric onset,HP:0410280
PIGY,OMIM:616809,Congenital onset,HP:0003577
PIK3CA,OMIM:155500,Congenital onset,HP:0003577
PIK3CA,OMIM:606773,Congenital onset,HP:0003577
PIK3CA,OMIM:612918,Congenital onset,HP:0003577
PIK3CD,OMIM:619281,Infantile onset,HP:0003593
PIK3CD,OMIM:619281,Childhood onset,HP:0011463
PIK3CD,OMIM:619281,Pediatric onset,HP:0410280
PIK3CD,OMIM:619281,Juvenile onset,HP:0003621
PIK3CG,OMIM:619802,Pediatric onset,HP:0410280
PIK3CG,OMIM:619802,Juvenile onset,HP:0003621
PIK3R1,OMIM:131300,Juvenile onset,HP:0003621
PIK3R1,OMIM:615214,Infantile onset,HP:0003593
PIK3R1,OMIM:615214,Pediatric onset,HP:0410280
PIK3R1,OMIM:616005,Childhood onset,HP:0011463
PIK3R1,OMIM:616005,Infantile onset,HP:0003593
PIK3R1,OMIM:616005,Pediatric onset,HP:0410280
PIK3R1,OMIM:616005,Juvenile onset,HP:0003621
PIK3R5,OMIM:615217,Pediatric onset,HP:0410280
PIK3R5,OMIM:615217,Early young adult onset,HP:0025708
PIK3R5,OMIM:615217,Juvenile onset,HP:0003621
PINK1,OMIM:605909,Pediatric onset,HP:0410280
PINK1,OMIM:605909,Infantile onset,HP:0003593
PISD,OMIM:131300,Pediatric onset,HP:0410280
PISD,OMIM:131300,Juvenile onset,HP:0003621
PITPNM3,OMIM:180100,Childhood onset,HP:0011463
PITPNM3,OMIM:180100,Juvenile onset,HP:0003621
PITPNM3,OMIM:180100,Pediatric onset,HP:0410280
PITPNM3,OMIM:600977,Childhood onset,HP:0011463
PITRM1,OMIM:619405,Infantile onset,HP:0003593
PITRM1,OMIM:619405,Pediatric onset,HP:0410280
PITRM1,OMIM:619405,Childhood onset,HP:0011463
PITX1,OMIM:119800,Congenital onset,HP:0003577
PITX1,OMIM:131300,Juvenile onset,HP:0003621
PITX1,OMIM:131300,Pediatric onset,HP:0410280
PITX2,OMIM:131300,Juvenile onset,HP:0003621
PITX2,OMIM:131300,Pediatric onset,HP:0410280
PITX3,OMIM:610623,Congenital onset,HP:0003577
PKD1L1,OMIM:617205,Congenital onset,HP:0003577
PKD2,OMIM:613095,Juvenile onset,HP:0003621
PKD2,OMIM:613095,Pediatric onset,HP:0410280
PKDCC,OMIM:131300,Pediatric onset,HP:0410280
PKDCC,OMIM:131300,Juvenile onset,HP:0003621
PKHD1,OMIM:263200,Congenital onset,HP:0003577
PKHD1,OMIM:263200,Childhood onset,HP:0011463
PKHD1,OMIM:263200,Pediatric onset,HP:0410280
PKHD1,OMIM:263200,Neonatal onset,HP:0003623
PKHD1,OMIM:263200,Infantile onset,HP:0003593
PKHD1L1,OMIM:620794,Congenital onset,HP:0003577
PKLR,OMIM:266200,Congenital onset,HP:0003577
PKLR,OMIM:266200,Pediatric onset,HP:0410280
PKLR,OMIM:266200,Childhood onset,HP:0011463
PKP1,OMIM:604536,Congenital onset,HP:0003577
PLA2G5,OMIM:180100,Pediatric onset,HP:0410280
PLA2G5,OMIM:180100,Childhood onset,HP:0011463
PLA2G5,OMIM:180100,Juvenile onset,HP:0003621
PLA2G6,OMIM:256600,Childhood onset,HP:0011463
PLA2G6,OMIM:610217,Childhood onset,HP:0011463
PLA2G6,OMIM:612953,Juvenile onset,HP:0003621
PLA2G6,OMIM:612953,Pediatric onset,HP:0410280
PLAA,OMIM:617527,Pediatric onset,HP:0410280
PLAA,OMIM:617527,Infantile onset,HP:0003593
PLAA,OMIM:617527,Congenital onset,HP:0003577
PLAAT3,OMIM:620683,Infantile onset,HP:0003593
PLAAT3,OMIM:620683,Childhood onset,HP:0011463
PLAAT3,OMIM:620683,Pediatric onset,HP:0410280
PLAAT3,OMIM:620683,Juvenile onset,HP:0003621
PLAG1,OMIM:131300,Juvenile onset,HP:0003621
PLAG1,OMIM:131300,Pediatric onset,HP:0410280
PLCB1,OMIM:613722,Infantile onset,HP:0003593
PLCB1,OMIM:613722,Pediatric onset,HP:0410280
PLCB3,OMIM:131300,Juvenile onset,HP:0003621
PLCB3,OMIM:131300,Pediatric onset,HP:0410280
PLCB4,OMIM:131300,Pediatric onset,HP:0410280
PLCB4,OMIM:131300,Juvenile onset,HP:0003621
PLCB4,OMIM:620458,Congenital onset,HP:0003577
PLCD1,OMIM:151600,Congenital onset,HP:0003577
PLCE1,OMIM:610725,Childhood onset,HP:0011463
PLCE1,OMIM:610725,Juvenile onset,HP:0003621
PLCE1,OMIM:610725,Pediatric onset,HP:0410280
PLCE1,OMIM:610725,Infantile onset,HP:0003593
PLCG1,OMIM:620514,Childhood onset,HP:0011463
PLCG1,OMIM:620514,Pediatric onset,HP:0410280
PLCG2,OMIM:614468,Childhood onset,HP:0011463
PLCG2,OMIM:614468,Infantile onset,HP:0003593
PLCG2,OMIM:614468,Pediatric onset,HP:0410280
PLCG2,OMIM:614878,Pediatric onset,HP:0410280
PLCG2,OMIM:614878,Infantile onset,HP:0003593
PLD1,OMIM:212093,Congenital onset,HP:0003577
PLEC,OMIM:226670,Congenital onset,HP:0003577
PLEC,OMIM:226730,Congenital onset,HP:0003577
PLEC,OMIM:613723,Pediatric onset,HP:0410280
PLEC,OMIM:613723,Childhood onset,HP:0011463
PLEC,OMIM:616487,Childhood onset,HP:0011463
PLEC,OMIM:616487,Pediatric onset,HP:0410280
PLEKHG2,OMIM:616763,Infantile onset,HP:0003593
PLEKHG2,OMIM:616763,Pediatric onset,HP:0410280
PLEKHG5,OMIM:611067,Childhood onset,HP:0011463
PLEKHG5,OMIM:615376,Pediatric onset,HP:0410280
PLEKHG5,OMIM:615376,Juvenile onset,HP:0003621
PLEKHM1,OMIM:131300,Pediatric onset,HP:0410280
PLEKHM1,OMIM:131300,Juvenile onset,HP:0003621
PLEKHM1,OMIM:618107,Childhood onset,HP:0011463
PLG,OMIM:217090,Infantile onset,HP:0003593
PLG,OMIM:217090,Pediatric onset,HP:0410280
PLK4,OMIM:131300,Juvenile onset,HP:0003621
PLK4,OMIM:131300,Pediatric onset,HP:0410280
PLK4,OMIM:180100,Juvenile onset,HP:0003621
PLK4,OMIM:180100,Childhood onset,HP:0011463
PLK4,OMIM:180100,Pediatric onset,HP:0410280
PLK4,OMIM:616171,Congenital onset,HP:0003577
PLOD1,OMIM:121050,Congenital onset,HP:0003577
PLOD1,OMIM:131300,Juvenile onset,HP:0003621
PLOD1,OMIM:208050,Juvenile onset,HP:0003621
PLOD1,OMIM:208050,Childhood onset,HP:0011463
PLOD1,OMIM:208050,Infantile onset,HP:0003593
PLOD1,OMIM:208050,Pediatric onset,HP:0410280
PLOD1,OMIM:208050,Neonatal onset,HP:0003623
PLOD1,OMIM:208050,Congenital onset,HP:0003577
PLOD2,OMIM:131300,Juvenile onset,HP:0003621
PLOD2,OMIM:259770,Infantile onset,HP:0003593
PLOD2,OMIM:259770,Congenital onset,HP:0003577
PLOD2,OMIM:259770,Pediatric onset,HP:0410280
PLOD3,OMIM:143095,Congenital onset,HP:0003577
PLOD3,OMIM:143095,Infantile onset,HP:0003593
PLOD3,OMIM:143095,Pediatric onset,HP:0410280
PLOD3,OMIM:156550,Congenital onset,HP:0003577
PLOD3,OMIM:259770,Congenital onset,HP:0003577
PLOD3,OMIM:259770,Pediatric onset,HP:0410280
PLOD3,OMIM:259770,Infantile onset,HP:0003593
PLP1,OMIM:312080,Infantile onset,HP:0003593
PLP1,OMIM:312080,Pediatric onset,HP:0410280
PLP1,OMIM:312920,Childhood onset,HP:0011463
PLP1,OMIM:312920,Pediatric onset,HP:0410280
PLP1,OMIM:312920,Infantile onset,HP:0003593
PLP1,OMIM:312920,Juvenile onset,HP:0003621
PLPBP,OMIM:617290,Infantile onset,HP:0003593
PLPBP,OMIM:617290,Pediatric onset,HP:0410280
PLPBP,OMIM:617290,Neonatal onset,HP:0003623
PLS1,OMIM:618787,Pediatric onset,HP:0410280
PLS1,OMIM:618787,Infantile onset,HP:0003593
PLS3,OMIM:131300,Juvenile onset,HP:0003621
PLS3,OMIM:259770,Infantile onset,HP:0003593
PLS3,OMIM:259770,Congenital onset,HP:0003577
PLS3,OMIM:259770,Pediatric onset,HP:0410280
PLVAP,OMIM:618183,Neonatal onset,HP:0003623
PLXNA1,OMIM:619955,Neonatal onset,HP:0003623
PLXNA1,OMIM:619955,Childhood onset,HP:0011463
PLXNA1,OMIM:619955,Pediatric onset,HP:0410280
PLXND1,OMIM:620294,Pediatric onset,HP:0410280
PLXND1,OMIM:620294,Infantile onset,HP:0003593
PLXND1,OMIM:620294,Congenital onset,HP:0003577
PMEPA1,OMIM:121050,Congenital onset,HP:0003577
PMEPA1,OMIM:208050,Pediatric onset,HP:0410280
PMEPA1,OMIM:208050,Neonatal onset,HP:0003623
PMEPA1,OMIM:208050,Childhood onset,HP:0011463
PMEPA1,OMIM:208050,Congenital onset,HP:0003577
PMEPA1,OMIM:208050,Infantile onset,HP:0003593
PMEPA1,OMIM:208050,Juvenile onset,HP:0003621
PMM2,OMIM:212065,Congenital onset,HP:0003577
PMM2,OMIM:212065,Childhood onset,HP:0011463
PMM2,OMIM:212065,Pediatric onset,HP:0410280
PMM2,OMIM:212065,Neonatal onset,HP:0003623
PMM2,OMIM:212065,Infantile onset,HP:0003593
PMP2,OMIM:618279,Juvenile onset,HP:0003621
PMP2,OMIM:618279,Early young adult onset,HP:0025708
PMP2,OMIM:618279,Pediatric onset,HP:0410280
PMP22,OMIM:118220,Juvenile onset,HP:0003621
PMP22,OMIM:118300,Juvenile onset,HP:0003621
PMP22,OMIM:118300,Childhood onset,HP:0011463
PMP22,OMIM:145900,Infantile onset,HP:0003593
PMP22,OMIM:145900,Pediatric onset,HP:0410280
PMP22,OMIM:162500,Juvenile onset,HP:0003621
PMP22,OMIM:180800,Juvenile onset,HP:0003621
PMPCA,OMIM:213200,Infantile onset,HP:0003593
PMPCA,OMIM:213200,Pediatric onset,HP:0410280
PMPCB,OMIM:617954,Infantile onset,HP:0003593
PMPCB,OMIM:617954,Childhood onset,HP:0011463
PMPCB,OMIM:617954,Pediatric onset,HP:0410280
PMVK,OMIM:175800,Juvenile onset,HP:0003621
PMVK,OMIM:175800,Pediatric onset,HP:0410280
PNKD,OMIM:118800,Childhood onset,HP:0011463
PNKD,OMIM:118800,Infantile onset,HP:0003593
PNKD,OMIM:118800,Pediatric onset,HP:0410280
PNKP,OMIM:616267,Pediatric onset,HP:0410280
PNKP,OMIM:616267,Juvenile onset,HP:0003621
PNKP,OMIM:616267,Childhood onset,HP:0011463
PNLIP,OMIM:614338,Neonatal onset,HP:0003623
PNP,OMIM:613179,Infantile onset,HP:0003593
PNP,OMIM:613179,Pediatric onset,HP:0410280
PNPLA1,OMIM:615024,Congenital onset,HP:0003577
PNPLA6,OMIM:131300,Pediatric onset,HP:0410280
PNPLA6,OMIM:131300,Juvenile onset,HP:0003621
PNPLA6,OMIM:180100,Childhood onset,HP:0011463
PNPLA6,OMIM:180100,Juvenile onset,HP:0003621
PNPLA6,OMIM:180100,Pediatric onset,HP:0410280
PNPLA6,OMIM:215470,Childhood onset,HP:0011463
PNPLA6,OMIM:215470,Pediatric onset,HP:0410280
PNPLA6,OMIM:215470,Juvenile onset,HP:0003621
PNPLA8,OMIM:251950,Childhood onset,HP:0011463
PNPLA8,OMIM:251950,Pediatric onset,HP:0410280
PNPT1,OMIM:614932,Infantile onset,HP:0003593
PNPT1,OMIM:614932,Pediatric onset,HP:0410280
PNPT1,OMIM:614934,Childhood onset,HP:0011463
POC1A,OMIM:131300,Pediatric onset,HP:0410280
POC1A,OMIM:131300,Juvenile onset,HP:0003621
POC1B,OMIM:180100,Childhood onset,HP:0011463
POC1B,OMIM:180100,Juvenile onset,HP:0003621
POC1B,OMIM:615973,Pediatric onset,HP:0410280
POC1B,OMIM:615973,Childhood onset,HP:0011463
POC1B,OMIM:615973,Infantile onset,HP:0003593
POC5,OMIM:180100,Juvenile onset,HP:0003621
POC5,OMIM:180100,Pediatric onset,HP:0410280
POC5,OMIM:180100,Childhood onset,HP:0011463
POGZ,OMIM:616364,Congenital onset,HP:0003577
POGZ,OMIM:616364,Pediatric onset,HP:0410280
POGZ,OMIM:616364,Infantile onset,HP:0003593
POLA1,OMIM:301030,Congenital onset,HP:0003577
POLA1,OMIM:301220,Pediatric onset,HP:0410280
POLA1,OMIM:301220,Childhood onset,HP:0011463
POLD1,OMIM:620836,Childhood onset,HP:0011463
POLD1,OMIM:620836,Pediatric onset,HP:0410280
POLD1,OMIM:620836,Infantile onset,HP:0003593
POLD3,OMIM:620869,Infantile onset,HP:0003593
POLD3,OMIM:620869,Pediatric onset,HP:0410280
POLE,OMIM:131300,Juvenile onset,HP:0003621
POLE,OMIM:615139,Congenital onset,HP:0003577
POLE,OMIM:618336,Neonatal onset,HP:0003623
POLE,OMIM:618336,Pediatric onset,HP:0410280
POLE,OMIM:618336,Juvenile onset,HP:0003621
POLE,OMIM:618336,Childhood onset,HP:0011463
POLE,OMIM:618336,Infantile onset,HP:0003593
POLG,OMIM:203700,Childhood onset,HP:0011463
POLG,OMIM:203700,Infantile onset,HP:0003593
POLG,OMIM:203700,Pediatric onset,HP:0410280
POLG,OMIM:603041,Juvenile onset,HP:0003621
POLG,OMIM:607459,Early young adult onset,HP:0025708
POLG,OMIM:607459,Juvenile onset,HP:0003621
POLG,OMIM:613662,Juvenile onset,HP:0003621
POLG,OMIM:613662,Infantile onset,HP:0003593
POLG,OMIM:613662,Pediatric onset,HP:0410280
POLG2,OMIM:618528,Pediatric onset,HP:0410280
POLG2,OMIM:618528,Infantile onset,HP:0003593
POLH,OMIM:278750,Pediatric onset,HP:0410280
POLH,OMIM:278750,Infantile onset,HP:0003593
POLL,OMIM:131300,Pediatric onset,HP:0410280
POLL,OMIM:131300,Juvenile onset,HP:0003621
POLR1A,OMIM:131300,Juvenile onset,HP:0003621
POLR1A,OMIM:616462,Childhood onset,HP:0011463
POLR1A,OMIM:616462,Infantile onset,HP:0003593
POLR1A,OMIM:616462,Congenital onset,HP:0003577
POLR1A,OMIM:616462,Pediatric onset,HP:0410280
POLR1A,OMIM:616462,Neonatal onset,HP:0003623
POLR1A,OMIM:620675,Congenital onset,HP:0003577
POLR1A,OMIM:620675,Infantile onset,HP:0003593
POLR1A,OMIM:620675,Pediatric onset,HP:0410280
POLR1C,OMIM:131300,Juvenile onset,HP:0003621
POLR1C,OMIM:248390,Congenital onset,HP:0003577
POLR1C,OMIM:616494,Childhood onset,HP:0011463
POLR1C,OMIM:616494,Infantile onset,HP:0003593
POLR1C,OMIM:616494,Pediatric onset,HP:0410280
POLR1D,OMIM:131300,Pediatric onset,HP:0410280
POLR1D,OMIM:131300,Juvenile onset,HP:0003621
POLR1D,OMIM:613717,Congenital onset,HP:0003577
POLR3A,OMIM:131300,Juvenile onset,HP:0003621
POLR3A,OMIM:264090,Congenital onset,HP:0003577
POLR3A,OMIM:607694,Infantile onset,HP:0003593
POLR3A,OMIM:607694,Childhood onset,HP:0011463
POLR3A,OMIM:607694,Congenital onset,HP:0003577
POLR3A,OMIM:607694,Juvenile onset,HP:0003621
POLR3A,OMIM:607694,Pediatric onset,HP:0410280
POLR3B,OMIM:131300,Juvenile onset,HP:0003621
POLR3B,OMIM:607694,Infantile onset,HP:0003593
POLR3B,OMIM:607694,Juvenile onset,HP:0003621
POLR3B,OMIM:607694,Pediatric onset,HP:0410280
POLR3B,OMIM:607694,Congenital onset,HP:0003577
POLR3B,OMIM:607694,Childhood onset,HP:0011463
POLR3B,OMIM:614381,Childhood onset,HP:0011463
POLR3B,OMIM:614381,Congenital onset,HP:0003577
POLR3B,OMIM:619742,Childhood onset,HP:0011463
POLR3B,OMIM:619742,Infantile onset,HP:0003593
POLR3B,OMIM:619742,Pediatric onset,HP:0410280
POLR3K,OMIM:619310,Pediatric onset,HP:0410280
POLR3K,OMIM:619310,Infantile onset,HP:0003593
POLRMT,OMIM:619743,Pediatric onset,HP:0410280
POLRMT,OMIM:619743,Childhood onset,HP:0011463
POLRMT,OMIM:619743,Infantile onset,HP:0003593
POMC,OMIM:609734,Infantile onset,HP:0003593
POMC,OMIM:609734,Pediatric onset,HP:0410280
POMC,OMIM:609734,Neonatal onset,HP:0003623
POMGNT1,OMIM:180100,Juvenile onset,HP:0003621
POMGNT1,OMIM:180100,Pediatric onset,HP:0410280
POMGNT1,OMIM:180100,Childhood onset,HP:0011463
POMGNT1,OMIM:253280,Congenital onset,HP:0003577
POMGNT1,OMIM:613151,Congenital onset,HP:0003577
POMGNT1,OMIM:613157,Juvenile onset,HP:0003621
POMGNT1,OMIM:613157,Pediatric onset,HP:0410280
POMGNT2,OMIM:614830,Congenital onset,HP:0003577
POMGNT2,OMIM:618135,Infantile onset,HP:0003593
POMGNT2,OMIM:618135,Pediatric onset,HP:0410280
POMGNT2,OMIM:618135,Juvenile onset,HP:0003621
POMK,OMIM:615249,Congenital onset,HP:0003577
POMK,OMIM:616094,Pediatric onset,HP:0410280
POMK,OMIM:616094,Infantile onset,HP:0003593
POMP,OMIM:618048,Congenital onset,HP:0003577
POMP,OMIM:618048,Neonatal onset,HP:0003623
POMT1,OMIM:236670,Congenital onset,HP:0003577
POMT1,OMIM:609308,Childhood onset,HP:0011463
POMT1,OMIM:613155,Infantile onset,HP:0003593
POMT1,OMIM:613155,Pediatric onset,HP:0410280
POMT2,OMIM:236670,Congenital onset,HP:0003577
POMT2,OMIM:613150,Congenital onset,HP:0003577
POMT2,OMIM:613156,Congenital onset,HP:0003577
POMT2,OMIM:613158,Pediatric onset,HP:0410280
POMT2,OMIM:613158,Infantile onset,HP:0003593
POMT2,OMIM:613158,Childhood onset,HP:0011463
POP1,OMIM:131300,Juvenile onset,HP:0003621
POP1,OMIM:131300,Pediatric onset,HP:0410280
POP1,OMIM:617396,Congenital onset,HP:0003577
POPDC1,OMIM:616812,Pediatric onset,HP:0410280
POPDC1,OMIM:616812,Early young adult onset,HP:0025708
POPDC1,OMIM:616812,Juvenile onset,HP:0003621
POR,OMIM:131300,Juvenile onset,HP:0003621
POR,OMIM:131300,Pediatric onset,HP:0410280
PORCN,OMIM:305600,Congenital onset,HP:0003577
POU1F1,OMIM:131300,Juvenile onset,HP:0003621
POU1F1,OMIM:613038,Infantile onset,HP:0003593
POU1F1,OMIM:613038,Pediatric onset,HP:0410280
PPA2,OMIM:617222,Pediatric onset,HP:0410280
PPA2,OMIM:617222,Infantile onset,HP:0003593
PPA2,OMIM:617222,Childhood onset,HP:0011463
PPA2,OMIM:617223,Juvenile onset,HP:0003621
