gene_label,ct_label,as_label,as,ct,gene
MYOCD,vascular associated smooth muscle cell,superior mesenteric artery,http://purl.obolibrary.org/obo/UBERON_0001182,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,right testicular artery,http://purl.obolibrary.org/obo/UBERON_0001188,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,inferior pancreaticoduodenal artery,http://purl.obolibrary.org/obo/UBERON_0001195,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,middle colic artery,http://purl.obolibrary.org/obo/UBERON_0001196,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Right ovarian artery,http://purl.org/sig/ont/fma/fma14762,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Anterior cecal artery,http://purl.org/sig/ont/fma/fma14816,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,kidney arcuate artery,http://purl.obolibrary.org/obo/UBERON_0001552,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,inferior suprarenal artery,http://purl.obolibrary.org/obo/UBERON_0002056,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,renal afferent arteriole,http://purl.obolibrary.org/obo/UBERON_0004639,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,interlobular artery,http://purl.obolibrary.org/obo/UBERON_0004723,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Right second lumbar artery,http://purl.org/sig/ont/fma/fma14739,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Right fourth lumbar artery,http://purl.org/sig/ont/fma/fma14741,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Right middle suprarenal artery,http://purl.org/sig/ont/fma/fma14755,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Inferior segmental renal artery,http://purl.org/sig/ont/fma/fma70502,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,percardiacophrenic artery,http://purl.obolibrary.org/obo/UBERON_8600081,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Seventh anterior intercostal artery,http://purl.org/sig/ont/fma/fma10649,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,First anterior intercostal artery,http://purl.org/sig/ont/fma/fma10652,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Perforating branch of internal thoracic artery,http://purl.org/sig/ont/fma/fma70370,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,middle meningeal artery,http://purl.obolibrary.org/obo/UBERON_0010250,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,masseteric artery,http://purl.obolibrary.org/obo/UBERON_0013648,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Third anterior intercostal artery,http://purl.org/sig/ont/fma/fma10654,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Fourth anterior intercostal artery,http://purl.org/sig/ont/fma/fma10655,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Fifth anterior intercostal artery,http://purl.org/sig/ont/fma/fma10656,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Sixth anterior intercostal artery,http://purl.org/sig/ont/fma/fma10657,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,thymic artery,http://purl.obolibrary.org/obo/UBERON_0018243,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,thyrocervical trunk,http://purl.obolibrary.org/obo/UBERON_8600062,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Anterior radicular branch of posterior intercostal artery,http://purl.org/sig/ont/fma/fma4183,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Posterior radicular branch of posterior intercostal artery,http://purl.org/sig/ont/fma/fma4184,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,superior epigastric artery,http://purl.obolibrary.org/obo/UBERON_0007153,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Mammary branch of internal thoracic artery,http://purl.org/sig/ont/fma/fma10648,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Inferior laryngeal artery,http://purl.org/sig/ont/fma/fma52492,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Set of tracheal branches of inferior thyroid artery,http://purl.org/sig/ont/fma/fma71525,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,posterior segmental medullary artery,https://purl.org/ccf/ASCTB-TEMP_posterior-segmental-medullary-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Pharyngeal branch of the maxillary artery,http://purl.org/sig/ont/fma/fma0327481,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Set of pharyngeal branches of inferior thyroid artery,http://purl.org/sig/ont/fma/fma71523,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,left coronary artery,http://purl.obolibrary.org/obo/UBERON_0001626,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Diagonal branch of anterior descending branch of left coronary artery,http://purl.org/sig/ont/fma/fma3860,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,mesencephalic artery,http://purl.obolibrary.org/obo/UBERON_0001634,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,posterior spinal artery,http://purl.obolibrary.org/obo/UBERON_0007146,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,conus artery,http://purl.obolibrary.org/obo/UBERON_0039232,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,left anterior descending artery,http://purl.obolibrary.org/obo/UBERON_8600102,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Posterior interventricular branch of right coronary artery,http://purl.org/sig/ont/fma/fma3840,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Atrioventricular node branch of right coronary artery,http://purl.org/sig/ont/fma/fma3851,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Thalamoperforating artery,http://purl.org/sig/ont/fma/fma50624,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,posterior inferior cerebellar artery,http://purl.obolibrary.org/obo/UBERON_0009688,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,segmental spinal artery #5,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-5,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,brachial artery,http://purl.obolibrary.org/obo/UBERON_0001398,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Radial recurrent artery,http://purl.org/sig/ont/fma/fma22748,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,anterior internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_anterior-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,middle internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_middle-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,orbitofrontal branch of anterior cerebral artery,https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-anterior-cerebral-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,posterior internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_posterior-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,deep brachial artery,http://purl.obolibrary.org/obo/UBERON_0001399,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,subcostal artery,http://purl.obolibrary.org/obo/UBERON_0001561,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,inferior alveolar artery,http://purl.obolibrary.org/obo/UBERON_0014693,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Second dorsal metacarpal artery,http://purl.org/sig/ont/fma/fma0323595,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,lateral dorsal digital artery of third digit of hand,https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-third-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,medial dorsal digital artery of fifth digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-fifth-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,medial proper palmar digital artery of first digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-proper-palmar-digital-artery-of-first-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Left sixth posterior intercostal artery,http://purl.org/sig/ont/fma/fma4475,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Left seventh posterior intercostal artery,http://purl.org/sig/ont/fma/fma4498,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Left eleventh posterior intercostal artery,http://purl.org/sig/ont/fma/fma4590,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,bronchial arteriole,https://purl.org/ccf/ASCTB-TEMP_bronchial-arteriole,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,bronchial artery,http://purl.obolibrary.org/obo/UBERON_0002040,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,esophageal artery,http://purl.obolibrary.org/obo/UBERON_0035539,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Left second bronchial artery,http://purl.org/sig/ont/fma/fma4147,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,common carotid artery plus branches,http://purl.obolibrary.org/obo/UBERON_0001530,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Prefrontal artery,http://purl.org/sig/ont/fma/fma50437,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Posterior temporal branch of middle cerebral artery,http://purl.org/sig/ont/fma/fma50469,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Artery of precentral sulcus,http://purl.org/sig/ont/fma/fma50479,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,orbitofrontal branch of middle cerebral artery,https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-middle-cerebral-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,posterior parietal artery,http://purl.obolibrary.org/obo/UBERON_0035222,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,anterior parietal artery,http://purl.obolibrary.org/obo/UBERON_0035462,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Anterior ciliary artery,http://purl.org/sig/ont/fma/fma49962,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Branch of middle cerebral artery to angular gyrus,http://purl.org/sig/ont/fma/fma50475,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,splenic artery,http://purl.obolibrary.org/obo/UBERON_0001194,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,right hepatic artery,http://purl.obolibrary.org/obo/UBERON_0015482,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Right gastric artery,http://purl.org/sig/ont/fma/fma14776,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Dorsal pancreatic artery,http://purl.org/sig/ont/fma/fma14787,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Great pancreatic artery,http://purl.org/sig/ont/fma/fma14792,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Caudal pancreatic artery,http://purl.org/sig/ont/fma/fma14793,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Cystic artery,http://purl.org/sig/ont/fma/fma14835,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Lateral superior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70452,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Lateral inferior segmental hepatic artery,http://purl.org/sig/ont/fma/fma70453,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,inferior lobar artery of spleen,https://purl.org/ccf/ASCTB-TEMP_inferior-lobar-artery-of-spleen,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,transverse pancreatic artery,https://purl.org/ccf/ASCTB-TEMP_transverse-pancreatic-artery,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,perineal artery,http://purl.obolibrary.org/obo/UBERON_0001358,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,deferent duct artery,http://purl.obolibrary.org/obo/UBERON_0005192,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,common penile artery,http://purl.obolibrary.org/obo/UBERON_0008320,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,helicine branch of uterine artery,http://purl.obolibrary.org/obo/UBERON_0015173,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,Set of glandular branches of facial artery,http://purl.org/sig/ont/fma/fma71675,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
MYOCD,vascular associated smooth muscle cell,inferior epigastric artery,http://purl.obolibrary.org/obo/UBERON_0001354,http://purl.obolibrary.org/obo/CL_0000359,http://identifiers.org/hgnc/16067
